name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.company_industries\` has a foreign key \`company_industries_industry_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""company_industries"",""type"":""table"",""schema"":""public"",""fkey_name"":""company_industries_industry_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_company_industries_company_industries_industry_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_comments\` has a foreign key \`project_comments_milestone_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_comments"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_comments_milestone_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_project_comments_project_comments_milestone_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_comments\` has a foreign key \`project_comments_parent_comment_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_comments"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_comments_parent_comment_id_fkey"",""fkey_columns"":[6]}",unindexed_foreign_keys_public_project_comments_project_comments_parent_comment_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_documents\` has a foreign key \`project_documents_project_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_documents"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_documents_project_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_project_documents_project_documents_project_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_documents\` has a foreign key \`project_documents_uploaded_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_documents"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_documents_uploaded_by_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_project_documents_project_documents_uploaded_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_milestones\` has a foreign key \`project_milestones_approved_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_milestones"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_milestones_approved_by_fkey"",""fkey_columns"":[16]}",unindexed_foreign_keys_public_project_milestones_project_milestones_approved_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_milestones\` has a foreign key \`project_milestones_completed_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_milestones"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_milestones_completed_by_fkey"",""fkey_columns"":[15]}",unindexed_foreign_keys_public_project_milestones_project_milestones_completed_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_tasks\` has a foreign key \`project_tasks_reporter_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_tasks"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_tasks_reporter_id_fkey"",""fkey_columns"":[11]}",unindexed_foreign_keys_public_project_tasks_project_tasks_reporter_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.project_time_logs\` has a foreign key \`project_time_logs_approved_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""project_time_logs"",""type"":""table"",""schema"":""public"",""fkey_name"":""project_time_logs_approved_by_fkey"",""fkey_columns"":[10]}",unindexed_foreign_keys_public_project_time_logs_project_time_logs_approved_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.projects\` has a foreign key \`projects_project_manager_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""projects"",""type"":""table"",""schema"":""public"",""fkey_name"":""projects_project_manager_id_fkey"",""fkey_columns"":[20]}",unindexed_foreign_keys_public_projects_projects_project_manager_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.review_helpful_votes\` has a foreign key \`review_helpful_votes_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""review_helpful_votes"",""type"":""table"",""schema"":""public"",""fkey_name"":""review_helpful_votes_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_review_helpful_votes_review_helpful_votes_user_id_fkey
